MFCC[0],MFCC[1],MFCC[2],MFCC[3],MFCC[4],MFCC[5],MFCC[6],MFCC[7],MFCC[8],MFCC[9],MFCC[10],MFCC[11],MFCC[12],MFCC[13],MFCC[14],MFCC[15],MFCC[16],MFCC[17],MFCC[18],MFCC[19],MFCC[20],MFCC[21],MFCC[22],MFCC[23],MFCC[24],MFCC[25],MFCC[26],MFCC[27],MFCC[28],MFCC[29],MFCC[30],MFCC[31],MFCC[32],MFCC[33],MFCC[34],MFCC[35],MFCC[36],MFCC[37],MFCC[38],Spectral_Bandwidth,Spectral_Centroid,Spectral_Contrast,Spectral_Flatness,Spectral_Rolloff,Tempogram,Zero_Crossing_Rate,Label
-410.0532532,54.41404343,16.10178375,25.52676582,5.041066647,4.558170795,-16.17623329,-1.422002435,-16.50613785,4.285784245,-8.917186737,2.999263048,-8.734472275,11.38384819,-1.414847374,-0.937441468,4.115018368,-0.856758535,-8.166406631,-0.834725797,-4.687894344,-0.029917281,-5.869055748,0.555310369,-4.619736671,4.835709572,0.261551917,5.848406792,3.580366135,4.63410902,1.569901109,4.163694859,1.931782007,3.136644363,0.917377174,2.774563551,3.670233965,1.997017026,2.972601652,2505.528015,3053.406014,18.9678834,0.052669816,5582.595322,0.102833072,0.191682678,7
-418.0358887,65.21323395,25.13095093,24.56745529,10.88160515,3.971060753,-14.53122044,2.026659012,-14.94455147,2.763943672,-7.947117329,3.166747093,-11.08970928,10.64286137,-3.211802244,-2.110121489,2.268843412,1.065514326,-10.75686073,0.333219379,-5.073404312,-1.641650558,-5.893145561,1.731335163,-6.790464401,2.722328901,-2.219932795,3.304014444,0.680698633,3.234059572,0.993641019,3.614517212,2.988667965,4.192268848,0.747325301,2.592196703,2.567836761,1.603591084,1.050486088,2413.756941,2977.734755,19.11892529,0.048376963,5200.418438,0.11424663,0.196302657,7
-422.7913208,67.86962891,21.29325104,18.34866524,2.861343145,2.99458313,-13.45933533,-2.112859488,-15.98399925,3.766934156,-8.970179558,1.380086422,-10.31705666,9.078442574,-2.147616386,-1.808108449,0.893271267,1.142211318,-9.492521286,-0.144422486,-4.392205238,1.01339519,-3.580925465,3.541475058,-3.490210056,3.995165825,1.492141366,5.688772678,2.370429993,3.031950474,0.08047878,2.611986399,1.496470809,1.632164359,-0.050723083,2.32150197,2.75800848,2.394212246,1.086040497,2399.536414,3057.273814,18.65548169,0.052017983,5309.608265,0.131163781,0.211668223,7
-378.2133179,101.4095001,-10.43009377,36.73750305,-2.283376932,6.339473248,-18.95178223,3.535046339,-13.36175728,1.407834053,1.403315544,-8.205513954,9.713767052,-16.30038643,7.348659992,0.305785835,-6.454947948,-0.08638823,-4.910636425,-1.417400479,-5.935304165,-2.861196518,-5.510297775,-2.930840969,-5.15215683,-1.970354438,-2.991857529,-5.767924309,-2.055693626,-3.775325537,-2.365577459,-3.281196594,-2.784813166,-3.57593751,-3.005175114,-3.653275728,-2.705523968,-1.436762452,-3.030184507,1866.14541,1878.61056,19.47497157,0.014502478,3747.277341,0.122312474,0.10313014,7
-360.8910828,95.96684265,-8.779164314,37.86061096,2.998796463,6.902000427,-21.63254929,1.434399247,-10.21972466,1.018930316,-0.411058515,-7.045078278,7.107329845,-16.17557907,9.04848671,-1.83018887,-6.746334076,2.744828939,-4.980166435,-2.902464628,-5.444094181,-2.187889576,-6.195066452,-4.177294731,-4.908303738,-1.799892426,-3.81626153,-5.386731625,-1.743233204,-3.902390957,-1.866674662,-3.498994827,-2.299506426,-3.229295731,-2.963165283,-2.950882435,-2.824400902,-1.656269789,-2.898683786,1868.148202,1839.281161,19.61392319,0.010922402,3645.494623,0.116499923,0.099484659,7
-358.6389465,92.5112381,-8.186233521,38.58610535,1.505490422,5.374756813,-18.15453529,1.902463555,-9.813832283,3.246311426,0.05530078,-7.970939159,7.219442368,-14.60082054,7.338478088,-1.135298848,-6.062111378,1.122677803,-4.13217926,-3.646409512,-5.74568224,-2.223873138,-6.768353462,-3.083227873,-4.634773731,-1.645580769,-2.716287851,-5.004377365,-2.040518999,-4.427364826,-2.184934616,-3.280766964,-2.444849968,-3.095671415,-2.973446846,-2.404602528,-2.542205095,-2.199250221,-2.02444005,1842.972651,1936.401102,19.46961584,0.012587376,3762.443916,0.115510063,0.112102875,7
-357.043457,107.7751999,-12.84652233,40.49742889,-0.270453632,7.70031929,-22.3502903,1.324295998,-12.71465302,1.666333675,0.298666298,-9.474119186,8.981613159,-16.27331352,8.786122322,-2.021531582,-7.239966869,1.72988975,-5.246428013,-1.290029764,-5.641638756,-3.72070384,-6.014415264,-2.692222834,-5.633072853,-2.366451979,-3.564937592,-5.302747726,-1.713348866,-4.304789543,-1.880709171,-3.557048798,-2.855164528,-3.961829424,-3.458468914,-3.31494832,-3.238473892,-2.065655947,-2.086422443,1886.879931,1996.067123,19.4001136,0.045198008,3914.226331,0.149257218,0.082198294,7
-359.2858276,106.8966751,-6.293202877,36.80618286,1.321533084,3.906667233,-20.45441628,-0.062740453,-10.69071579,2.661021233,-2.831864595,-8.431233406,8.587714195,-16.23810959,7.681138515,-1.583565235,-6.098203659,2.283073425,-4.992891788,-1.952493906,-5.88566494,-2.893148661,-6.47936964,-3.762043715,-4.667601585,-3.129783154,-3.663859129,-5.286815166,-2.079493761,-3.246702194,-1.530388474,-3.816828012,-2.734781265,-3.79524231,-3.444532871,-2.445503473,-3.556871891,-2.526078463,-2.626492739,1803.546743,1903.003898,19.52997953,0.039746594,3614.161479,0.120380578,0.078951904,7
-385.1331177,97.0292511,-6.152300835,35.28759003,-0.745863557,6.260960579,-18.46418953,4.691119194,-10.30646706,3.165253639,0.360143214,-6.960638046,7.165719509,-15.96322346,7.853724957,-3.40572381,-6.281187534,0.219958663,-5.535376072,-1.457911015,-5.423390388,-2.9541049,-5.396952152,-2.375868797,-4.776812553,-2.122205496,-3.983705282,-4.722178936,-1.807563543,-4.1932621,-2.157399654,-3.114631414,-2.158413172,-2.950469732,-1.681999683,-2.999845982,-2.780464888,-1.729965925,-2.977779388,1970.264521,1888.486964,19.27003464,0.015187963,3910.376354,0.119875643,0.09555271,7
-363.7718811,109.3550568,-4.990104675,37.26099777,3.048582554,5.786831379,-20.25165367,4.843175411,-11.37152672,1.149857521,0.610268712,-6.433743477,6.824679852,-16.95151901,8.592747688,-3.551194429,-5.497833729,1.41469574,-6.354460239,-0.059135828,-6.760751247,-3.123972893,-4.935071468,-4.596776485,-4.68548584,-1.816623569,-4.185097694,-5.238967896,-1.865395427,-4.351964474,-2.084007502,-3.430359364,-3.171019077,-3.510561228,-2.697264194,-3.29885006,-2.883438826,-2.064765215,-3.072637796,1833.009318,1687.416968,19.65337249,0.012558781,3442.962514,0.12816424,0.083808261,7
-364.7614746,95.42500305,-2.010238886,35.97907257,0.997841299,3.122623205,-21.12121201,1.735347271,-8.396230698,1.037397385,0.440159142,-5.375216484,5.82245779,-15.89784145,6.94588995,-1.677291036,-5.72377634,0.363842428,-5.154285431,-0.420163006,-5.509218216,-3.175792217,-5.281739235,-3.856060505,-4.772953987,-1.757256985,-2.683801889,-5.114403725,-1.96836412,-3.300723076,-1.580684662,-3.071145773,-3.347460508,-3.444023848,-3.02466321,-3.489093781,-2.54382062,-1.347121477,-1.885812283,1918.050688,1868.095226,19.11271864,0.017096948,3869.043271,0.132263718,0.10236824,7
-348.9931641,125.2600632,-12.58734131,32.36089706,-5.501409531,5.480942726,-22.56080627,3.01824522,-13.1697197,2.080126047,-0.729636312,-6.143271923,10.50086212,-19.82582283,10.33217525,-2.242698431,-7.628558636,1.569177628,-7.291448116,-1.023068786,-6.485906124,-5.054364681,-4.761208534,-3.826402426,-6.715193748,-1.072077751,-3.832814217,-5.467529297,-2.780728579,-3.754347563,-1.949235797,-4.647421837,-2.582940102,-4.994547367,-2.811187267,-3.435660601,-2.893134832,-1.9592489,-3.200822592,1746.691911,1920.513266,20.01566377,0.056479663,3507.545457,0.133760175,0.070140921,7
-354.281189,112.420639,-4.956576347,34.64395905,-2.430077553,6.060763836,-21.98090363,2.44148922,-10.70069408,1.740860939,-0.578130305,-7.992317677,7.888868332,-17.86627388,9.293517113,0.177709952,-7.286375523,0.914531052,-5.615193367,-1.470994234,-5.859929085,-4.979123116,-5.060916424,-3.378365755,-6.228659153,-0.721110165,-3.326314688,-6.234689236,-2.198718071,-4.044317245,-2.425654173,-2.875185966,-2.907118082,-3.945148468,-3.137436628,-4.288642883,-2.170122862,-2.036079407,-2.964761019,1773.058797,1856.590436,19.64626547,0.038530525,3416.446008,0.139568834,0.081487036,7
-361.8717957,106.6261368,-8.299915314,38.06705475,-1.522793055,7.827465057,-22.21055031,3.016179323,-11.51306629,3.646389246,1.775186539,-8.130197525,7.056276321,-18.08301163,8.593755722,-0.57866329,-6.010188103,0.764314175,-3.626837015,-1.103152514,-5.2984128,-4.03463316,-6.392659187,-2.772736549,-6.621078491,-1.199744105,-3.265687704,-5.355085373,-2.490592003,-4.09493494,-2.155778646,-3.484820604,-2.210944414,-4.224993706,-2.230475903,-3.71362257,-2.157836199,-1.417292595,-3.292614698,1818.542035,1784.396379,19.35094801,0.008730676,3464.712383,0.131549477,0.101489182,7
-352.0842285,124.7137909,-7.304990768,32.20258331,-2.019150734,2.067265987,-20.19945335,3.031980515,-13.8568716,0.298569441,0.656760693,-7.199100971,7.565357208,-18.56197166,8.086123466,1.091597319,-7.836850643,-0.149226427,-5.989154816,-1.657803655,-6.050017357,-5.998673439,-5.144968033,-4.228649616,-6.855777264,-1.166191816,-4.526911259,-6.055079937,-2.307193518,-4.403793335,-2.319022179,-3.463602304,-3.394989252,-4.227925301,-2.642849207,-4.268644333,-2.52473402,-1.508613586,-3.219452858,1639.610688,1459.408939,20.04486891,0.005296701,2807.316358,0.125214745,0.074283753,7
-353.2302551,117.880249,-6.599038601,34.13134384,2.936820507,4.291779041,-18.53970528,4.386141777,-13.9408102,-1.097255707,-3.162111282,-8.508579254,8.464069366,-16.83161163,7.551589966,-2.58433938,-7.0736413,1.871482253,-6.470031261,-2.558439255,-6.084163666,-4.092903614,-4.598921299,-4.730090618,-7.243826389,-1.286780715,-4.438650131,-6.443099976,-1.716872096,-4.46673727,-1.980913997,-2.401649237,-3.189272404,-4.361908913,-3.044284105,-3.750175476,-2.824408054,-1.654510021,-1.925006747,1705.756185,1497.156016,20.23868256,0.006809719,2973.498686,0.130218051,0.071644314,7
-385.6875305,98.19648743,-5.354175568,31.6248188,3.1696527,4.45260334,-14.89093304,2.188518047,-10.02304554,-0.684069633,-2.177610874,-5.526084423,5.923406601,-14.34387684,7.660550594,-1.720293403,-4.869304657,2.0405159,-5.450092316,-0.864226341,-6.028431892,-3.589665413,-4.385526657,-4.418168068,-5.056213856,-2.165790796,-2.463380337,-4.110407352,-1.83276403,-3.804135084,-2.091393232,-2.660041094,-2.773569107,-3.298025131,-2.768031359,-3.000616312,-2.819698095,-1.76110816,-2.597506046,1904.433263,1741.162029,19.17851444,0.013747402,3634.144691,0.13149399,0.083688836,7
-392.4091187,103.8567123,-6.816442013,34.63287735,0.331446975,3.975491047,-17.8059063,5.900489807,-9.505034447,2.911401033,-1.017914295,-7.645224571,7.633103371,-13.8611269,8.924249649,-3.576499224,-4.559334755,0.815587878,-6.833954811,-0.595148742,-6.94700861,-2.982587337,-3.599191427,-4.87996769,-5.095366955,-0.886183977,-4.023846626,-3.914990664,-1.341418624,-4.16241312,-1.048147798,-2.914857388,-3.093246222,-3.19006753,-2.434478521,-2.864782572,-1.81534183,-1.153373837,-1.708787084,1966.333895,1798.456657,19.1459289,0.020753436,3831.276833,0.110668628,0.076203621,7
-352.7072144,117.293129,-7.754066467,32.98542023,4.179199219,2.97419405,-19.30487823,2.40109849,-12.75119114,-0.063257977,-2.480208874,-7.35905695,7.569699287,-16.45823479,9.995763779,-2.139435291,-6.190684795,2.430638075,-6.668018818,0.295121193,-6.996488094,-3.908720493,-4.437489986,-5.04960537,-5.339869976,-2.084154844,-3.914755583,-5.801822186,-1.358041167,-4.349078178,-1.733614087,-2.889297724,-3.464775085,-3.810883284,-2.831277847,-2.97405982,-3.305103302,-1.702039361,-3.361650229,1752.333258,1533.952894,19.92045456,0.008428501,3179.280775,0.124639702,0.06970555,7
-361.5447083,114.0653534,-8.371912956,44.40952301,0.411935627,4.925807476,-18.76550674,3.967258692,-13.03413391,2.156214952,-2.835341215,-10.6094017,9.123599052,-15.0439167,10.39223862,-3.018917084,-6.066934586,1.512107611,-6.263532162,-0.658736646,-7.779913425,-3.289546967,-4.130764484,-5.818052292,-6.201714039,-1.532902479,-4.923112869,-4.832377434,-1.574162364,-4.826657295,-1.248367786,-2.14144969,-3.088490009,-3.833575487,-2.963862658,-4.080485344,-2.885422945,-2.474511623,-2.969705343,1720.03433,1669.995483,20.17840938,0.006603787,3219.080535,0.127616104,0.090120392,7
-371.210907,106.9397278,-8.886734009,34.03583908,1.944858432,2.903212786,-18.33411407,3.783741713,-12.00360107,2.165171623,0.259014219,-6.709560871,6.052498341,-15.42597198,10.04492664,-3.288044691,-6.088026047,1.284628153,-6.447303295,-0.330592394,-7.25841713,-3.727995634,-4.474504471,-5.570524216,-5.134680271,-1.514351368,-3.689873457,-4.699249268,-1.67076087,-3.754713774,-2.065989733,-2.666657209,-2.90863204,-4.225728989,-3.396244049,-3.561322451,-2.920756102,-2.116797209,-2.11922431,1858.244572,1947.908199,19.28277241,0.045928545,3774.010512,0.121749452,0.07335103,7
-359.2868652,122.6589127,-8.282128334,37.96461487,-1.039292336,6.193686008,-20.17634583,2.454074383,-13.80546761,2.664952993,-2.170233965,-6.980993271,8.759363174,-17.56402397,12.41335487,-3.381579638,-4.973887444,2.741099596,-6.679865837,0.6137833,-7.410645485,-2.999953747,-4.156415462,-5.531734943,-5.288430691,-0.957391441,-3.91595149,-4.726379395,-1.675190568,-3.708649874,-1.448485255,-2.757110357,-2.057774782,-4.101938248,-3.290865183,-3.013376713,-2.640181303,-2.415757418,-2.55038023,1718.196911,1624.92799,19.90885546,0.007529041,3164.947529,0.128170642,0.083104562,7
-360.9729919,106.3798599,-7.597644329,37.32414627,1.79721868,3.285885334,-18.17388916,1.157854438,-11.1486969,1.911364675,-3.067993641,-6.610053539,7.237481594,-14.46262455,10.31912518,-3.127158642,-4.366978168,1.68555522,-6.664154053,-0.397587776,-7.926249027,-3.962041855,-4.623958588,-5.18102932,-4.410266399,-1.914755583,-3.663677454,-4.132308483,-2.24578166,-4.010351658,-1.90239501,-3.216888428,-3.052421093,-3.3792665,-3.072941303,-3.346919775,-2.176488638,-2.09162426,-1.744631529,1818.135029,1679.398427,19.7234239,0.009393757,3477.82897,0.132424565,0.082310916,7
-351.5948792,120.3351135,0.960003018,31.85965157,-4.247536659,-0.518594146,-4.737572193,-8.517150879,-7.392921448,-0.039530318,-11.12864304,3.8081038,-6.118737698,-5.116529465,2.069303751,-3.18803072,-8.219309807,0.97092557,-7.16900301,-2.501785517,-1.739045262,-2.934285164,-2.130490303,-0.718770981,-1.53530252,-0.272046298,0.161767736,-0.593094766,-0.015810991,0.793329418,-2.129734993,0.524677217,-3.245696068,-1.081573367,-2.228898048,-2.079483032,-2.675740242,-2.213333845,-1.380288124,2017.316285,1940.767044,17.6175284,0.018553762,3848.473017,0.105306076,0.093823639,7
-354.8251648,123.4456482,1.058632493,37.13564301,-3.117442369,-1.325629592,-4.277714252,-11.33160114,-6.33077383,-1.634943247,-13.57020378,3.685087204,-6.949566364,-6.738417149,2.408415556,-2.517884493,-7.437033176,1.82628715,-6.83286047,-2.723135233,-0.658498406,-2.651243925,-2.417972803,-1.057337523,-1.178879142,-0.56264472,-1.166688323,0.017135125,-0.255680859,-0.025645329,-2.118083715,0.647939026,-2.73271966,-1.342602372,-1.503715634,-0.892160773,-1.481130958,-1.780297518,-1.072676539,1985.63557,1737.008715,17.96991914,0.012163532,3753.197336,0.105626993,0.070047401,7
-363.6659546,104.0493851,2.210951328,31.99456024,-5.356536865,0.830784321,-4.765882015,-7.917972565,-3.178832531,2.556168318,-9.919802666,5.424758434,-4.980522633,-4.361850262,1.887725949,-1.857589006,-7.196822166,1.345157862,-8.100063324,-1.951872826,-1.141084909,-2.280826569,-1.363970518,0.948120952,0.077645287,0.312769264,-0.645883024,0.169364855,-0.236269847,0.720175564,-2.084796429,0.145149261,-3.402640104,-1.683729172,-2.552945614,-2.179112911,-2.105917215,-1.276841998,-1.601220965,2241.271782,2184.162436,17.89336178,0.020590913,4613.401338,0.110848128,0.095559246,7
-344.0965881,118.111969,1.959383965,40.16239166,-7.80706358,-4.966098785,-3.30057168,-9.049884796,-7.501558781,-0.118259937,-14.50381088,2.451785564,-5.233111858,-7.228735924,1.457231522,-2.623860121,-8.663186073,1.477847219,-6.443132401,-3.310198545,-1.952924252,-1.909162641,-3.101918697,-1.126881242,-1.229553342,-1.838584065,-0.183009803,-0.445920527,-0.683479607,0.654708445,-2.167583466,0.169055358,-3.341866732,-0.965205789,-2.984517813,-0.943733215,-2.459867239,-2.544183493,-1.088883519,1929.834584,1863.800643,18.13967882,0.019945052,3693.069239,0.118614698,0.095558113,7
-359.5055847,125.1527176,-0.138653532,44.05753708,-4.31075573,-6.821559429,-3.670164824,-8.723814011,-7.343932629,0.07788001,-15.63336563,3.134863138,-5.442022324,-7.704638958,0.847484887,-2.204004049,-8.731866837,1.717238665,-5.481135845,-3.619174004,-1.71301949,-1.455381989,-2.928492308,-0.575735569,-1.533061504,-2.174518347,-0.388282895,-1.122023702,-0.161503047,1.004953623,-2.072408199,0.10715057,-2.625612736,-0.953587294,-3.367478132,-1.642035007,-2.467871666,-2.786386251,-0.98136121,1858.046782,1752.858108,18.15451152,0.016164223,3401.746483,0.119449619,0.081614342,7
-390.7031555,106.557373,4.715401649,30.94005203,-3.485058069,1.669494152,-3.195609808,-7.730025291,-4.393476963,1.153666139,-9.823389053,5.007857323,-6.817374706,-5.117074966,3.595527172,-3.019971848,-5.926618099,1.671232939,-6.388177872,-2.499791622,-2.587072611,-1.431616306,-2.503357172,-0.622083426,-0.689497113,-0.485065162,-0.158771396,-0.483809352,0.476764292,0.825826824,-2.298310995,-0.231625617,-2.648897409,-1.624933124,-2.125403881,-0.792161822,-2.030243874,-1.215182066,-1.298329592,2267.102255,2206.48599,17.82931821,0.020863352,4578.178813,0.098084757,0.085031177,7
-353.213562,129.5217743,-2.814167738,37.09938431,-2.709546566,-2.17156291,-2.635423899,-10.46545124,-8.447820663,-0.531355739,-17.26403236,3.582745314,-5.435339928,-7.716027737,2.661363125,-0.589787722,-7.895311356,1.616612315,-7.266506195,-1.720581174,-2.646634817,-2.246117592,-2.12185216,-1.148373008,-1.514639616,-1.10894978,-0.308397144,-0.28186664,-1.380125761,1.24019134,-2.085580826,0.419299304,-2.565427303,-0.765260696,-2.621616125,-1.308764815,-1.911777616,-2.05529356,-1.615382791,1925.629428,1717.860867,18.03047285,0.016475612,3533.968344,0.137473505,0.07421082,7
-372.6255188,126.4602051,0.978707433,39.79841614,-2.879689693,-2.943935394,-4.201619625,-9.431890488,-7.20232296,0.502220809,-15.92037487,3.920178413,-6.259728909,-5.853015423,3.234236956,-1.545692563,-8.065548897,2.161369324,-7.416629791,-2.475217819,-3.696842432,-2.390004635,-2.947504044,-1.237495542,-1.468040228,-0.502407134,-0.189899579,-0.728075683,-0.350870132,1.657572269,-2.652739763,0.995280087,-2.673386335,-1.135383964,-2.95237875,-0.946729481,-2.125253439,-1.934885025,-1.529329896,2002.601479,1841.71529,17.96842513,0.015945731,3764.413587,0.145683058,0.079673679,7
-382.8194885,114.993309,2.833960533,42.40883255,-3.455468416,-2.427360058,-0.712985933,-6.429754257,-5.30302,-2.527252436,-15.5005312,4.118788242,-5.125596523,-6.907447338,1.64162612,-0.778259695,-7.271233082,1.091031909,-6.10641098,-2.77026844,-1.773979187,-1.521001101,-2.22593236,-0.797750831,-0.822020471,-1.430897713,-0.847530007,-1.002820373,-0.149222076,0.415404022,-2.507675171,0.23813349,-2.726649284,-0.932155907,-3.395084858,-1.886274934,-2.465949774,-2.392139196,-1.512841225,2079.965855,1945.172908,17.79154181,0.019228756,4046.793318,0.112410197,0.082297482,7
-354.2678833,113.3526306,1.354515553,34.70404434,-7.737458706,-0.142420083,-1.762100577,-9.233825684,-7.690462589,-0.613407016,-14.09724045,4.141512394,-4.128456593,-7.777538776,1.808945775,-1.079316139,-8.503412247,1.912999988,-6.678695202,-3.219322205,-1.348204255,-2.810486317,-2.817322254,0.877410054,-1.97871232,-1.330262542,-0.054814067,-0.994921923,-0.026423125,0.554254174,-2.606719017,0.03330728,-3.588389158,-1.52212286,-3.19638586,-2.034843922,-2.352062702,-2.889266253,-2.148387909,1998.851848,1987.556312,18.39179554,0.021868385,3952.067208,0.120687697,0.100787594,7
-374.8824768,120.6315079,-2.703407049,32.78744888,-6.294611454,1.503063679,-3.042773962,-10.48412323,-6.497711658,1.526776314,-10.94578266,4.813688755,-6.701843739,-8.210754395,2.552871943,-1.271099806,-8.112398148,2.137933969,-9.261260033,-2.721254587,-0.890702665,-2.106201172,-1.694423914,-0.960448802,-1.378623486,-0.163341761,-0.139120191,-1.261585236,0.432434797,0.285270184,-4.436420918,0.286247492,-4.322594166,-1.598717809,-2.923285007,-1.419733644,-1.3810848,-1.307100892,-1.335113883,2060.762077,1951.582808,17.69501835,0.01919353,3988.08911,0.11826981,0.086256979,7
-366.1707153,119.1444244,3.843515158,39.8020668,-8.842402458,-0.266028464,-2.184712887,-9.965952873,-8.379712105,-2.711784124,-14.32050705,2.692704439,-5.74161768,-6.534683228,0.669894695,-0.953815937,-9.253833771,1.770447493,-5.806170464,-2.702543736,-2.630039454,-1.718610406,-2.838871717,-1.415049314,-2.252278805,-0.255555063,-0.971505225,-1.605262876,0.191862375,1.176962495,-3.821191072,0.803569555,-2.582279444,-0.920585632,-2.307932377,-1.100737929,-1.793970466,-1.549985051,-1.791812897,1961.042524,1927.016011,17.57150764,0.019204225,3816.722783,0.10721721,0.097712895,7
-368.5610046,110.1080399,6.909683228,40.49020386,-3.403873205,-1.704214334,-3.209103584,-8.702367783,-5.299295902,-2.768449545,-14.66384983,2.315899611,-5.214006901,-7.66156292,1.056745291,0.00046757,-7.646621227,0.528890193,-5.237882137,-3.792158127,-1.593921065,-1.751365542,-3.01652956,-0.342969537,-1.567163706,-0.681156397,-0.644933879,-0.712664604,-0.819033682,0.789734244,-2.119524002,-0.186870143,-2.355121613,-0.847945511,-2.276184559,-1.038498044,-1.362348676,-0.965676308,-0.801537633,2015.352528,1977.93385,17.64102213,0.01997271,3919.042969,0.140182159,0.097709496,7
-361.0656128,122.9613342,-1.741232991,39.87092209,-0.639343679,-0.967462599,-4.126468182,-10.25229549,-7.134006977,-2.239685297,-15.205966,2.487663269,-4.582553387,-8.219741821,0.079338588,-0.409579188,-8.70442009,1.343315363,-5.944511414,-4.148313522,-1.505780101,-2.565438509,-2.607002735,-1.585421085,-1.654763937,-1.710031867,0.602771223,-1.227537274,-0.179903865,1.770162225,-2.877304792,1.17784822,-2.548324585,-0.423202068,-1.277516007,-0.574765682,-1.34512651,-0.925186872,-0.845687628,1894.650239,1811.28434,17.68628399,0.017829716,3541.337596,0.113998134,0.087642519,7
-347.439209,125.6065292,-3.655484915,35.67821503,-7.607832909,-0.389925927,-6.779793739,-9.012804031,-8.197043419,-2.527787209,-13.14889526,4.863405704,-3.259707928,-6.262365818,0.805266142,-0.741968274,-9.579039574,1.558596253,-7.322555542,-3.755687952,-1.098361731,-2.547090769,-2.42577076,-0.05815829,-1.647997141,-1.24579978,0.001988387,-0.46137771,-1.049710393,1.862272859,-3.15875268,0.128526762,-2.679280519,-1.404983997,-1.886465549,-1.671572804,-2.588948727,-1.671782374,-1.030590415,1900.549703,1794.351013,18.06897157,0.015225342,3526.798937,0.123898699,0.082889991,7
-369.7733459,118.2503662,-2.191688299,40.42943192,-3.93707943,1.47895205,-5.594868183,-10.1853056,-7.276716709,1.049994349,-13.79538059,4.263697624,-6.244249344,-7.112805367,2.750112057,-0.404430956,-9.332383156,1.262490153,-6.744521141,-2.837765932,-2.637876511,-2.09766674,-2.988685131,-0.907429755,-1.541602612,0.006156355,-0.457315117,-0.520216644,0.296752721,1.92729938,-2.593667746,1.248234034,-2.997205019,-1.259927154,-2.461508036,-1.790908456,-2.310474396,-2.073687792,-2.068909883,2062.535975,2006.34346,17.77769215,0.020740293,4072.847994,0.126221389,0.088748233,7
-364.1478271,124.4034348,0.745241106,33.52343369,-8.410492897,0.737057269,-6.072841167,-10.28719521,-6.71334362,-1.161126137,-13.47266769,6.574728489,-4.394230366,-7.754532814,1.496362448,-2.116281271,-9.127325058,1.596948028,-7.660380363,-4.262065411,-2.256421089,-1.817809105,-2.969822407,0.088155031,-2.044592381,-0.711742699,-0.250476867,-1.772921205,0.16346702,1.399124861,-3.946075201,0.937918723,-3.7771492,-1.786625624,-2.797114849,-2.610604763,-2.483563185,-1.823048234,-1.756145477,1964.225571,1819.823513,18.02318919,0.017321194,3664.616433,0.140159064,0.085077627,7
-371.4348145,114.9658508,1.416646123,37.85928345,-1.285286546,1.169561505,-5.782036304,-9.94425869,-5.817072392,-1.588608503,-13.59344482,2.418515921,-5.438020229,-7.354212284,1.728345275,-0.110830851,-6.596558571,-0.326047003,-5.386627197,-3.222681761,-2.443295479,-2.002985477,-2.498005629,-0.135881811,-1.508182764,-1.015498519,0.366924524,-1.472821712,-0.371490836,1.188961148,-3.408880711,0.48104316,-3.150332451,-1.771328926,-2.379991055,-2.448991537,-1.911391854,-1.660804033,-1.344845176,2016.938968,1951.022847,17.67274726,0.022460606,3885.469158,0.12322704,0.087344566,7
-360.6053467,121.3914413,5.749955654,35.65394974,-9.335214615,1.009479046,-5.941248894,-8.206632614,-5.840293407,-2.2370224,-13.8704958,2.938903093,-5.604851246,-5.345410824,1.07450211,-2.257950306,-7.208732128,0.951761782,-5.589470387,-3.506213427,-2.740201473,-1.116471887,-2.353997707,-1.006002545,-2.220512867,-0.562930405,-0.859169066,-0.840848923,-0.004201358,1.02352035,-3.362764597,0.382353246,-3.197276115,-1.553424478,-2.411865711,-2.501260281,-2.807579756,-1.884302258,-1.567536354,1885.692113,1826.686936,17.66108169,0.019797219,3397.899484,0.13684942,0.094575886,7
-371.5491943,106.3884125,6.823890209,37.75207901,0.220839709,0.226697415,-6.986943722,-7.376343727,-5.892065048,-2.56656003,-13.64987373,1.947404861,-5.007155418,-4.934625626,2.052656889,-1.899421692,-7.892827511,1.635205626,-6.206328869,-3.945890665,-0.930353999,-1.919639587,-2.00489974,-0.153191641,-2.268130064,-0.322178572,-0.386023402,-2.048335314,0.907339156,0.08404097,-3.968557119,0.060265545,-4.038025856,-1.8158921,-2.480851173,-2.101911545,-2.347975016,-1.24384141,-0.880292237,2090.999785,2046.622055,17.7051644,0.024570664,4059.858127,0.121816309,0.104486523,7
-365.7719116,123.1358948,4.166795254,33.93563843,-5.258506775,1.383482933,-5.961426735,-9.568671227,-6.325485229,-2.126441479,-13.5479126,2.976199389,-4.351340771,-6.258896828,1.581640959,-2.409472466,-7.858388424,0.864774108,-6.269506931,-4.273013592,-2.068328857,-1.912994146,-1.552154303,-1.207609177,-1.882237077,-0.01741034,-1.061001897,-2.05202198,-0.233555242,-0.137524232,-3.050659418,0.02095446,-2.705845833,-1.969878674,-2.677788019,-2.097153187,-2.609585524,-1.464475274,-2.016917706,1930.640884,1838.388351,17.70858957,0.018512158,3592.54765,0.14440624,0.090422664,7
